Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,4726108622.47661,4675755867.17657,4906494249.38255,5894873919.74797,6667418752.07307,6576108447.47531,7028810680.89077,8150150209.22501,9990356673.73497,9128843109.15588,10003670690.3497,11518413429.9684,11668696396.7887,12292974141.4044,13074129952.0532,12007291045.6489,12594155464.4136,13713506130.6081,14735695930.9727,14436346979.6355,11408106446.3144,11484348857.8529,12907767789.5967,14101195732.6741,14952555414.8553
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,3981.98343249582,3908.55694927435,4073.06053055903,4858.26575549747,5460.60800184198,5354.02974260642,5695.97525509869,6574.6635764099,8030.05228087539,7318.12640972422,8000.37643182154,9197.04299089459,9291.23627601053,9764.64413060045,10366.3550754936,9507.87133656424,9965.72531085228,10841.6847754844,11643.4605962124,11403.2527870674,9011.04288445023,9068.97300226707,10223.7882316574,11182.186568616,11871.733679438
Mauritius,MUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,84.3000030517578,..,..,..,..,..,..,..,..,..,..,89.25,91.7699966430664,91.4899978637695,92.4700012207031,92.7099990844727,93.1600036621094,..,..,..,..,93.0304719147886,..,94.3265215627,..
Mexico,MEX,"Population, total",SP.POP.TOTL,98625552,100099099,101548624,102978515,104394131,105811504,107253666,108774360,110374288,111999721,113623895,115243504,116818208,118343573,119784261,121072306,122251351,123400057,124573711,125762982,126799054,127648148,128613117,129739759,130861007
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,742061329749.127,796064590549.136,810666116401.915,765549967888.647,819459227375.022,917571853529.104,1020265057882.01,1102355554880.44,1161553459984.65,943437415024.633,1105424238572.81,1229013703577.75,1255110424665.92,1327436290439.27,1364507717764.6,1213294467779.98,1112233497452.7,1190721475906,1256300182775.8,1304106203902.45,1121064767401.51,1316569466735.28,1466464899303.68,1793798859343.27,1852722885258.11
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,7524.0271380091,7952.76479510706,7983.03398381759,7434.07465031562,7849.66759649565,8671.75891885163,9512.63575346699,10134.3327129706,10523.7685427665,8423.56933214711,9728.80078237782,10664.4944046282,10744.1335229686,11216.800851866,11391.3773510244,10021.2386124039,9097.92397674769,9649.27816772402,10084.7937553679,10369.5553585271,8841.2707511328,10314.0506725979,11402.1410374782,13826.1306570122,14157.9445835849
Mexico,MEX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,90.5400009155273,..,90.2699966430664,..,90.9499969482422,91.629997253418,91.7300033569336,92.8000030517578,92.9300003051758,93.4400024414062,93.0699996948242,93.5199966430664,94.2300033569336,93.9599990844727,94.5599975585938,94.4700012207031,94.8600006103516,94.9700012207031,95.379997253418,95.3889403219417,95.25,95.6890981310362,95.8486603965766,95.8346901734281,95.7654716766416
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,112044,112365,112448,112285,111925,111412,110729,109880,108936,107957,107540,107698,107890,108121,108396,108716,109075,109481,109909,110282,110916,111624,112114,112630,113160
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,233271800,240970900,242517200,245432900,240236000,250281900,253541900,256787200,263145100,280284600,296944100,311301600,327248700,317214400,319271200,316489900,325000000,359000000,392000000,394000000,372902690.041619,391601946.963072,415956896.458884,443916782.295594,471425099.488675
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2081.9660133519,2144.5369999555,2156.70532157086,2185.80309035045,2146.40160821979,2246.45370337127,2289.75155559971,2336.97852202403,2415.59355952119,2596.26147447595,2761.24325832248,2890.50493045368,3033.16989526369,2933.88333441237,2945.41495996162,2911.16211045292,2979.60119184048,3279.10779039285,3566.58690371125,3572.65918282222,3362.02793142215,3508.22356270221,3710.12448453257,3941.37247887414,4166.00476748564
"Micronesia, Fed. Sts.",FSM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population, total",SP.POP.TOTL,494850317,506478256,518193093,530338988,543086512,556210211,569898499,583743828,597799097,612128501,624828664,639053870,653273442,667464006,680716578,694232973,707023525,718887744,730362334,742714463,756405281,767578451,782349366,797801454,813118814
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP (current US$),NY.GDP.MKTP.CD,1098757920739.36,1090545600310.8,1084279807624.63,1208917725725.12,1425161843614.68,1696919964165.73,1984658175268.77,2340843268836.93,2889953352487.35,2605610958437.81,3035569587215.87,3654665416709.42,3942874851169.17,3906327736018.28,3944295197979.42,3546719057163.68,3592203183221.5,3761433694224.74,4023974471234.97,3989483215533.71,3561019804742.77,4279459402701.19,4994047685350.32,4837112081492.74,5025772564328.3
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2220.38439300294,2153.19332546193,2092.42427633946,2279.51886072747,2624.18935496354,3050.86086268512,3482.47657916496,4010.05228073594,4834.32204396145,4256.64048346249,4858.24316666732,5718.86907861057,6035.56581008106,5852.49197095773,5794.32810284726,5108.83117786409,5080.74067722357,5232.29631554928,5509.55913785523,5371.48987165166,4707.81986084887,5575.27298626728,6383.39839256713,6063.05247657864,6180.85878446824
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,60.829029083252,61.8844184875488,62.8572883605957,65.1333312988281,65.9711074829102,66.692626953125,66.2694625854492,67.0542678833008,68.587890625,69.5725173950195,70.0421676635742,70.2095565795898,71.26318359375,71.5460815429688,71.9270782470703,72.7483062744141,72.3536224365234,72.7193603515625,72.6647720336914,72.9030990600586,73.4514389038086,73.9247970581055,74.5160675048828,75.0680389404297,75.5886917114258
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population, total",SP.POP.TOTL,462980522,473223662,483540516,494288606,505618583,517240777,529158464,540838105,552681993,565038251,577396038,589646039,601566988,613151287,624564062,635352686,645837915,656767614,668447432,680490997,692532027,704458802,716508657,729077445,741690916
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP (current US$),NY.GDP.MKTP.CD,577555414243.714,580413513039.273,564911705200.721,624719536901.38,739740964065.983,857124990348.688,996469245696.414,1209996477301.61,1466149480561.82,1418668447671.06,1626058953367.17,1906060807193.25,2052891275800.27,1930423514701.66,1919784977902.57,1780659355969.17,1829549360447.27,1857189378336.06,1864852275838.18,1819885021237.61,1649213376516.37,1915797738870.79,2132297995335.66,2039526572152.72,2153572215659.73
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,1247.47238123273,1226.50991412021,1168.28204981425,1263.87606211862,1463.04148806568,1657.11024432377,1883.12067837663,2237.26188320553,2652.79039145721,2510.74762666123,2816.19347268048,3232.55085445125,3412.57302470239,3148.3641242062,3073.79994256308,2802.63134980934,2832.83052598,2827.77247042523,2789.82637461637,2674.37046083008,2381.42542469934,2719.53126773593,2975.95566292741,2797.40730719316,2903.59793979158
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population, total",SP.POP.TOTL,460058369,470225878,480465143,491133637,502381957,513920381,525752130,537343609,549090016,561349152,573609877,585763053,597586990,609074579,620390664,631082594,641470827,652312809,663878345,675805691,687728758,699536053,711465045,723911670,736401764
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,573241814243.714,576409813039.273,561355905200.721,620751536901.38,735137864065.983,851999290348.688,991120945696.414,1204180777301.61,1458839080561.82,1410582747671.06,1616377453367.17,1894874707193.25,2040682875800.27,1916908014701.66,1905795277902.57,1766686955969.17,1814143960447.27,1841061378336.06,1848575675838.18,1802751521237.61,1633681676516.37,1897688738870.79,2113132495335.66,2021678672152.72,2139861115659.73
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,1246.01975068888,1225.81474139812,1168.3592730487,1263.91574540308,1463.30467052578,1657.84296915963,1885.14870248156,2240.98836783896,2656.83046140438,2512.8438203663,2817.90380218152,3234.88259884026,3414.87165876932,3147.24679176219,3071.92771989,2799.45441811562,2828.10049044876,2822.35969144684,2784.50967675137,2667.55895258895,2375.4738441756,2712.78189413176,2970.11428767476,2792.71457545742,2905.83377209255
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Population, total",SP.POP.TOTL,4491582042,4557281954,4620891319,4683580056,4746877931,4809774178,4872116354,4933710362,4996382425,5059811744,5123741911,5188568435,5255534995,5322381812,5388846648,5453063887,5516149006,5579306367,5640395313,5698868246,5753580097,5802569225,5846790764,5891444768,5939111763
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,5555882715934.3,5572901050659.61,5674128176328.99,6352695894610.56,7454124978830.42,8799998339979.54,10364457653642.3,12733441082401.6,15120463295754.1,15171118380675.4,18482720369642.3,21799574888515.2,23231163844455.8,24682517377605.2,25836696431644.6,25083049368763.7,25375550658298.8,27748887095153.8,29559838322315.3,30263574824888.8,29324478257136.1,34618128912439.9,36282529025324.2,37397441616315.5,38748293620690.3
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1236.95452158776,1222.85632245514,1227.92937219673,1356.37606673816,1570.32160657649,1829.60738161698,2127.30093055621,2580.9056770896,3026.28221973102,2998.35629233945,3607.26997781882,4201.46234199476,4420.32330991182,4637.49468742645,4794.47609466369,4599.80845420887,4600.22936847744,4973.53707967724,5240.73875711968,5310.45350032975,5096.7359040376,5966.0001578766,6205.5459977675,6347.75391928371,6524.2573581605
Middle income,MIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,79.2076797485352,79.5729370117188,80.0143966674805,80.6478881835938,81.0784378051758,81.0834197998047,81.1736831665039,81.8655395507812,82.3001327514648,82.7219390869141,83.5148696899414,83.8188781738281,84.0770263671875,84.45263671875,84.8670196533203,85.3597030639648,85.7613983154297,85.962043762207,86.3734893798828,86.4565277099609,86.7465209960938,86.9866333007812,87.2956771850586,87.5513916015625,87.7973403930664
Moldova,MDA,"Population, total",SP.POP.TOTL,2924668,2918135,2911385,2903198,2896023,2888985,2880967,2874299,2868833,2865213,2862354,2860699,2860324,2859558,2857815,2835978,2803186,2755189,2707203,2664224,2635130,2595809,2528654,2457783,2389275
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1288429391.79951,1480673594.05602,1661818168.4226,1980907434.76826,2598249555.89984,2988342907.03096,3408255450.5509,4401173151.93767,6054824248.24221,5439434271.78807,6974982369.60155,8414352020.49442,8709138634.82921,9496717875.51932,9402090137.7423,7797667196.73087,7980917075.7748,9514404016.20949,11252353420.8798,11736797054.6965,11530746234.4492,13691869264.0794,14525337523.7271,16711906746.2133,18200340853.6517
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,440.538683980372,507.404076252819,570.799866188293,682.319095965299,897.178494749468,1034.39197746993,1183.02481442894,1531.21618590748,2110.55305353857,1898.43975710988,2436.79935102421,2941.36224066021,3044.8084324815,3321.04397795719,3289.95758568777,2749.55137054338,2847.08794770479,3453.26727720294,4156.44981956646,4405.33418162155,4375.7788930524,5274.60582195352,5744.29618434435,6799.58594644576,7617.51613089815
Moldova,MDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.6500015258789,..,..,..,..,..,..,..,..,..,..,..,..,..,99.3600006103516,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Population, total",SP.POP.TOTL,32455,32447,32422,32374,32307,32210,32057,31837,31836,32364,33163,33946,34711,35447,36128,36757,37276,37678,38154,38109,38050,38527,38931,38956,38631
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2654462665.26893,2673723033.71239,2919647981.81473,3597089750.78276,4043551488.82603,4204652898.73103,4586826512.71356,5875790766.2621,6502942244.93068,5474379252.34114,5367561569.59548,6088689808.38347,5742749294.00852,6555591709.88585,7070017323.65476,6264756528.37691,6471290793.55029,6430254652.58934,7184333936.01355,7383496254.23721,6730736282.78961,8623242743.29564,8800430486.17137,9995350547.12166,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,81789.0206522549,82402.7809570189,90051.4459877468,111110.451312249,125160.228087598,130538.742587117,143083.461107202,184558.556593338,204263.797114294,169150.267344616,161853.920622244,179363.984221513,165444.651378771,184940.663804718,195693.570738894,170437.101188261,173604.753555915,170663.375247872,188298.315668437,193746.785647412,176891.886538492,223823.363960226,226052.001905201,256580.515122745,..
Monaco,MCO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Population, total",SP.POP.TOTL,2388299,2417751,2449027,2480374,2508412,2536407,2567168,2601850,2643201,2691115,2738622,2786317,2839705,2899011,2963113,3026864,3088856,3148917,3208189,3267673,3327204,3383741,3433748,3481145,3524788
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1136896123.61298,1267997934.3125,1396555719.97409,1595297355.78349,1992066808.09598,2523471601.10421,3414055661.61598,4234999703.90059,5623216608.04288,4583850367.88972,7189481998.90094,10409797377.8571,12292770631.565,12582122604.2577,12226514668.0622,11619892590.6941,11181350649.3573,11480847740.736,13178094720.4986,14206359017.5143,13312981429.0891,15286441737.6686,17146471713.748,20325121393.9074,23586055802.4517
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,476.02755082717,524.453483552485,570.249213248399,643.168068921658,794.154552001815,994.90010913241,1329.89179579053,1627.68787743359,2127.42678594737,1703.32756790019,2625.21881402433,3736.04201455077,4328.89001905655,4340.14310544449,4126.23975800524,3838.92126989984,3619.90026383792,3645.96708669551,4107.64288528468,4347.54610314873,4001.25193077703,4517.61578018785,4993.51487463495,5838.63108083902,6691.48209834228
Mongolia,MNG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.7699966430664,..,..,..,..,..,..,..,..,..,98.2600021362305,..,..,..,..,..,..,..,96.9000015258789,98.4599990844727,99.1800003051758,99.272758866107,98.7300033569336,98.6399993896484,..
Montenegro,MNE,"Population, total",SP.POP.TOTL,604950,607389,609828,612267,613353,614261,615025,615875,616969,618294,619428,620345,621418,622587,623744,624651,625353,625982,626438,626753,626590,625053,623591,623529,623831
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,984293043.811565,1159869245.92513,1284685050.52413,1707710053.14938,2073234417.68066,2257174480.78597,2721903148.91482,3680711743.77224,4545674527.61096,4159330369.5471,4142983843.4912,4544428421.49513,4087526241.81268,4465772400.37453,4593853290.963,4054730077.57718,4376930578.32395,4856599480.79882,5506942238.35668,5542054181.12616,4769996866.00758,5861427505.12493,6229801580.79157,7530593375.22034,8069536125.80285
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,1627.06511911987,1909.59870186179,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242797,4425.67887307803,5976.39414454596,7367.75190910882,6727.10776676969,6688.40259641346,7325.64689244715,6577.74033229273,7172.92908521143,7364.96590101549,6491.19280618646,6999.1358134109,7758.36921956034,8790.88152116679,8842.48528706869,7612.62845881291,9377.48879714989,9990.20444616996,12077.3747094687,12935.4522712126
Montenegro,MNE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,97.7699966430664,..,..,..,..,..,..,..,98.4400024414062,..,..,..,..,..,..,98.5299987792969,..,..,..,..,..,..
Morocco,MAR,"Population, total",SP.POP.TOTL,28423435,28814643,29198142,29571415,29953018,30358144,30771178,31186468,31606767,32030778,32467016,32912588,33355241,33787571,34204780,34607588,35023457,35446392,35839760,36210898,36584208,36954442,37329064,37712505,38081173
